timestamp,user_id,item_id,subdomain,action_type,os
1100 days 17:28:14.164937,728091,nfmcg_13329597,u2i,view,android
1100 days 17:28:53.914021,25359980,nfmcg_11026960,u2i,view,android
1100 days 17:29:21.929969,34793749,nfmcg_19030396,u2i,view,android
1100 days 17:30:48.907174,34793749,nfmcg_2314102,search,view,android
1100 days 17:31:08.265584,34793749,nfmcg_26513010,search,view,android
1100 days 17:31:32.205670,67649738,nfmcg_19232350,catalog,view,android
1100 days 17:31:45.510335,34275335,nfmcg_12898997,u2i,click,android
1100 days 17:32:39.678338,34793749,nfmcg_24564699,u2i,view,android
1100 days 17:33:33.633909,67649738,nfmcg_25325449,catalog,view,android
1100 days 17:33:51.453227,67649738,nfmcg_7078972,u2i,view,android
1100 days 17:34:44.126199,5563033,nfmcg_1757172,other,view,android
1100 days 17:35:01.901706,67649738,nfmcg_8386753,u2i,view,android
1100 days 17:35:08.893541,34793749,nfmcg_18387601,u2i,view,android
1100 days 17:35:42.451132,67649738,nfmcg_17419311,u2i,view,android
1100 days 17:36:39.648465,34793749,nfmcg_24492920,u2i,view,android
1100 days 17:37:30.496045,50728289,nfmcg_19741298,u2i,view,android
1100 days 17:38:24.069152,34793749,nfmcg_2684066,search,view,android
1100 days 17:39:11.016444,63743426,nfmcg_4441999,u2i,view,android
1100 days 17:39:28.048711,8065138,nfmcg_24530905,u2i,view,ios
1100 days 17:40:40.928382,34793749,nfmcg_735616,search,view,android
1100 days 17:41:38.639428,34793749,nfmcg_18180700,u2i,view,android
1100 days 17:41:55.964677,42052799,nfmcg_17867241,u2i,view,android
1100 days 17:42:25.353195,34793749,nfmcg_25588651,u2i,view,android
1100 days 17:44:07.911554,34793749,nfmcg_27556927,search,view,android
1100 days 17:45:50.166422,33212431,nfmcg_21514286,u2i,view,android
1100 days 17:46:22.810245,67649738,nfmcg_15250068,catalog,view,android
1100 days 17:46:52.035001,34793749,nfmcg_11216842,u2i,view,android
1100 days 17:48:16.451196,25359980,nfmcg_23986876,u2i,view,android
1100 days 17:48:46.121960,34793749,nfmcg_21984785,search,view,android
1100 days 17:49:21.125074,15870850,nfmcg_27620513,other,view,android
1100 days 17:49:50.598094,34793749,nfmcg_7864867,u2i,view,android
1100 days 17:49:55.577724,67649738,nfmcg_9267342,catalog,view,android
1100 days 17:51:50.146537,248860,nfmcg_21786924,u2i,view,android
1100 days 17:52:30.731087,67649738,nfmcg_20969597,catalog,view,android
1100 days 17:52:48.725494,61590889,nfmcg_20675903,u2i,view,ios
1100 days 17:52:53.441580,33212431,nfmcg_13329597,u2i,view,android
1100 days 17:55:16.867997,11586536,nfmcg_15022704,u2i,view,android
1100 days 17:55:22.851354,8065138,nfmcg_3748778,u2i,view,ios
1100 days 17:55:38.303864,33212431,nfmcg_13329597,u2i,view,android
1100 days 17:56:13.202594,69613161,nfmcg_1941891,u2i,click,ios
1100 days 17:56:34.928937,47453716,nfmcg_254657,u2i,view,android
1100 days 17:56:44.450209,32165268,nfmcg_6747190,u2i,view,android
1100 days 17:57:21.955235,34793749,nfmcg_8287559,search,view,android
1100 days 17:57:48.966309,34793749,nfmcg_23196163,u2i,view,android
1100 days 17:58:48.517772,34793749,nfmcg_16518156,u2i,view,android
1100 days 18:00:16.600887,34793749,nfmcg_7889375,u2i,view,android
1100 days 18:01:33.532447,70321012,nfmcg_20114920,u2i,view,ios
1100 days 18:02:00.293069,38072167,nfmcg_14326289,u2i,view,ios
1100 days 18:03:16.664620,34793749,nfmcg_13098707,u2i,view,android
1100 days 18:04:23.551863,34793749,nfmcg_13707213,u2i,view,android
1100 days 18:04:43.552203,34793749,nfmcg_4441999,u2i,view,android
1100 days 18:05:46.009742,8065138,nfmcg_3082637,u2i,view,ios
1100 days 18:06:18.755760,34793749,nfmcg_25344652,search,view,android
1100 days 18:06:19.508954,25359980,nfmcg_6643196,catalog,view,android
1100 days 18:06:30.310300,67649738,nfmcg_4299997,catalog,view,android
1100 days 18:07:17.320955,34793749,nfmcg_4195987,search,view,android
1100 days 18:07:31.818859,34793749,nfmcg_22645636,search,view,android
1100 days 18:08:07.304084,34793749,nfmcg_26576478,search,click,android
1100 days 18:09:01.727055,67649738,nfmcg_21007669,catalog,view,android
1100 days 18:09:39.717939,34793749,nfmcg_17292527,search,view,android
1100 days 18:10:40.954235,67649738,nfmcg_23085320,u2i,view,android
1100 days 18:15:05.687855,67649738,nfmcg_8386753,u2i,view,android
1100 days 18:15:10.838161,42278615,nfmcg_28078922,u2i,click,android
1100 days 18:15:56.712420,34793749,nfmcg_7816204,u2i,view,android
1100 days 18:16:00.709073,34793749,nfmcg_22056385,search,view,android
1100 days 18:17:15.525791,62325019,nfmcg_19766962,u2i,view,android
1100 days 18:17:44.739083,34793749,nfmcg_15308924,search,view,android
1100 days 18:18:35.885209,32165268,nfmcg_12738476,u2i,view,android
1100 days 18:18:37.063414,34793749,nfmcg_3962347,search,view,android
1100 days 18:19:14.921505,42052799,nfmcg_10472957,u2i,view,android
1100 days 18:19:54.787714,34793749,nfmcg_17968679,u2i,view,android
1100 days 18:20:53.946013,34793749,nfmcg_14404508,search,view,android
1100 days 18:21:08.585098,57486402,nfmcg_16851959,u2i,view,ios
1100 days 18:21:10.837628,51188728,nfmcg_13386125,u2i,view,android
1100 days 18:21:15.758503,34793749,nfmcg_20787399,search,view,android
1100 days 18:24:51.137219,22652231,nfmcg_763302,other,view,android
1100 days 18:26:39.667560,232509,nfmcg_17867241,u2i,view,android
1100 days 18:26:56.989703,34793749,nfmcg_13513508,search,view,android
1100 days 18:28:13.650537,34793749,nfmcg_14219638,search,view,android
1100 days 18:28:34.187091,67649738,nfmcg_28419806,search,view,android
1100 days 18:29:08.473696,89701100,nfmcg_19742246,u2i,view,android
1100 days 18:29:52.363172,32165268,nfmcg_26283808,u2i,view,android
1100 days 18:30:17.795080,47453716,nfmcg_21786924,u2i,view,android
1100 days 18:33:16.959410,70321012,nfmcg_23205214,u2i,view,ios
1100 days 18:33:42.648527,34793749,nfmcg_6803618,u2i,view,android
1100 days 18:33:52.037500,6313820,nfmcg_13329597,catalog,view,android
1100 days 18:34:15.237216,32165268,nfmcg_12738476,u2i,view,android
1100 days 18:37:29.076778,44813615,nfmcg_16213424,u2i,view,android
1100 days 18:37:52.631419,34793749,nfmcg_28078922,u2i,view,android
1100 days 18:38:05.502394,34793749,nfmcg_17990045,search,view,android
1100 days 18:38:17.109525,19289681,nfmcg_9245128,u2i,view,android
1100 days 18:39:19.194920,67649738,nfmcg_7126316,u2i,view,android
1100 days 18:39:42.159769,34793749,nfmcg_23910018,u2i,click,android
1100 days 18:39:43.994621,67649738,nfmcg_20114920,u2i,view,android
1100 days 18:39:50.994119,37924756,nfmcg_4436221,u2i,view,android
1100 days 18:40:20.658892,67649738,nfmcg_20605596,u2i,view,android
1100 days 18:41:13.162273,34793749,nfmcg_17780904,u2i,view,android
1100 days 18:41:40.972779,34297850,nfmcg_16684390,u2i,view,android
1100 days 18:42:14.732277,59697359,nfmcg_16883345,other,view,ios
1100 days 18:42:16.681961,25359980,nfmcg_2177625,catalog,view,android
1100 days 18:42:46.895121,9187571,nfmcg_28404864,u2i,view,android
1100 days 18:44:02.101289,67649738,nfmcg_12151930,search,click,android
1100 days 18:45:39.098906,34793749,nfmcg_694750,search,view,android
1100 days 18:46:16.164209,34793749,nfmcg_8765484,search,view,android
1100 days 18:47:09.120506,38072167,nfmcg_21786924,u2i,view,ios
1100 days 18:50:01.361060,62325019,nfmcg_14326289,u2i,view,android
1100 days 18:50:45.620378,34793749,nfmcg_4541141,search,view,android
1100 days 18:51:09.123433,34793749,nfmcg_12636714,u2i,view,android
1100 days 18:51:42.942752,21206495,nfmcg_15431332,u2i,view,android
1100 days 18:52:14.611396,34793749,nfmcg_27056349,search,click,android
1100 days 18:52:23.011730,32504191,nfmcg_20869172,u2i,view,ios
1100 days 18:52:52.611791,28765674,nfmcg_12660139,other,view,android
1100 days 18:53:12.777579,67649738,nfmcg_23732101,catalog,view,android
1100 days 18:53:35.972559,34793749,nfmcg_24710551,search,view,android
1100 days 18:54:03.376205,67649738,nfmcg_21079455,search,view,android
1100 days 18:54:26.037338,34793749,nfmcg_2372541,search,view,android
1100 days 18:54:29.957082,34297850,nfmcg_21786924,u2i,view,android
1100 days 18:54:36.271543,67649738,nfmcg_19569228,catalog,view,android
1100 days 18:54:54.450149,70321012,nfmcg_23205214,u2i,view,ios
1100 days 18:55:33.838910,42052799,nfmcg_19742246,u2i,view,android
1100 days 18:55:38.850641,38072167,nfmcg_20114920,u2i,view,ios
1100 days 18:55:56.143862,19289681,nfmcg_22274954,search,view,android
1100 days 18:56:26.825458,34793749,nfmcg_14193797,u2i,view,android
1100 days 18:56:52.566171,47453716,nfmcg_22764748,u2i,view,android
1100 days 18:58:12.654344,47639006,nfmcg_20575214,other,view,android
1100 days 18:58:25.605731,67649738,nfmcg_13703766,search,view,android
1100 days 18:59:34.912176,70321012,nfmcg_26202322,u2i,view,ios
1100 days 18:59:53.114893,67649738,nfmcg_23739710,catalog,view,android
1100 days 19:00:18.170778,34793749,nfmcg_13207970,u2i,view,android
1100 days 19:02:07.915491,63743426,nfmcg_12636714,u2i,view,android
1100 days 19:02:23.999899,34793749,nfmcg_14628165,search,view,android
1100 days 19:03:15.021376,34793749,nfmcg_27932100,search,view,android
1100 days 19:04:27.652077,34793749,nfmcg_26576478,search,view,android
1100 days 19:05:23.122689,89701100,nfmcg_13540687,u2i,view,android
1100 days 19:05:29.352377,67649738,nfmcg_12389954,u2i,view,android
1100 days 19:05:53.256271,25359980,nfmcg_21786924,u2i,view,android
1100 days 19:05:54.168776,47453716,nfmcg_11474207,u2i,view,android
1100 days 19:05:59.715814,19289681,nfmcg_17279027,catalog,view,android
1100 days 19:07:33.769677,67649738,nfmcg_4942798,catalog,view,android
1100 days 19:07:57.428294,11394013,nfmcg_15028357,other,view,android
1100 days 19:08:10.880895,34793749,nfmcg_27986074,search,view,android
1100 days 19:09:41.623896,34793749,nfmcg_11342845,search,view,android
1100 days 19:13:01.743125,34793749,nfmcg_14596490,u2i,view,android
1100 days 19:16:03.603692,34793749,nfmcg_12689486,search,view,android
1100 days 19:16:41.870974,34793749,nfmcg_1380237,search,view,android
1100 days 19:17:09.773768,34793749,nfmcg_13540660,u2i,view,android
1100 days 19:17:13.511963,51188728,nfmcg_2067568,u2i,view,android
1100 days 19:17:42.175556,67649738,nfmcg_14649335,u2i,view,android
1100 days 19:18:06.905449,33212431,nfmcg_24086552,u2i,view,android
1100 days 19:19:02.297393,76511864,nfmcg_15866681,other,view,android
1100 days 19:19:24.055747,34275335,nfmcg_13540687,u2i,view,android
1100 days 19:21:07.835825,34793749,nfmcg_27689220,search,view,android
1100 days 19:21:31.328678,67649738,nfmcg_8758658,search,view,android
1100 days 19:22:06.144430,19289681,nfmcg_20533416,search,view,android
1100 days 19:23:24.195884,34793749,nfmcg_11342845,search,view,android
1100 days 19:23:25.838724,34793749,nfmcg_8806191,search,view,android
1100 days 19:24:36.602988,25359980,nfmcg_2478644,catalog,view,android
1100 days 19:24:51.429045,85883433,nfmcg_1263011,u2i,view,android
1100 days 19:25:08.890525,32165268,nfmcg_14326289,u2i,view,android
1100 days 19:26:36.726132,25359980,nfmcg_24716099,catalog,view,android
1100 days 19:26:43.360019,9227607,nfmcg_4436221,other,view,ios
1100 days 19:27:34.693264,32165268,nfmcg_14326289,u2i,view,android
1100 days 19:28:13.247449,25359980,nfmcg_6655754,other,view,android
1100 days 19:28:36.021261,25359980,nfmcg_22704905,catalog,view,android
1100 days 19:28:37.356817,34275335,nfmcg_23060522,u2i,view,android
1100 days 19:29:35.980202,47639006,nfmcg_20114920,other,view,android
1100 days 19:29:41.124028,34793749,nfmcg_11257548,search,view,android
1100 days 19:31:00.793148,34793749,nfmcg_15867688,search,view,android
1100 days 19:31:31.059363,70321012,nfmcg_20114920,u2i,view,ios
1100 days 19:31:49.357373,34793749,nfmcg_24058134,u2i,click,android
1100 days 19:33:29.345884,51188728,nfmcg_23378496,u2i,view,android
1100 days 19:34:46.388226,34793749,nfmcg_4179012,search,view,android
1100 days 19:35:03.097070,232509,nfmcg_867469,u2i,view,android
1100 days 19:35:43.746393,34793749,nfmcg_27988091,search,click,android
1100 days 19:36:24.783130,61590889,nfmcg_11856679,u2i,view,android
1100 days 19:36:45.914456,34793749,nfmcg_21370255,search,view,android
1100 days 19:36:51.628316,34297850,nfmcg_16484774,u2i,view,android
1100 days 19:37:01.665098,728091,nfmcg_19741298,u2i,view,android
1100 days 19:37:21.873370,34793749,nfmcg_18614619,search,view,android
1100 days 19:37:46.682268,34793749,nfmcg_11110544,search,view,android
1100 days 19:38:18.967428,29611271,nfmcg_226874,u2i,view,android
1100 days 19:39:07.593091,25359980,nfmcg_7791050,catalog,view,android
1100 days 19:39:47.581739,53399996,nfmcg_27581059,other,view,android
1100 days 19:40:40.912169,34297850,nfmcg_27118219,u2i,view,android
1100 days 19:40:43.166034,34793749,nfmcg_2268853,search,view,android
1100 days 19:41:51.587718,34793749,nfmcg_18614619,search,view,android
1100 days 19:42:24.392717,25567708,nfmcg_14649335,u2i,view,android
1100 days 19:43:51.576779,34793749,nfmcg_8912042,search,view,android
1100 days 19:44:47.582218,19289681,nfmcg_23416517,catalog,view,android
1100 days 19:47:02.088717,29250236,nfmcg_6971345,other,view,android
1100 days 19:47:09.990824,34793749,nfmcg_18614619,search,view,android
1100 days 19:47:18.291710,34793749,nfmcg_16748317,search,view,android
1100 days 19:47:27.098219,34793749,nfmcg_9259352,search,view,android
1100 days 19:48:00.787737,34793749,nfmcg_13540687,u2i,view,android
1100 days 19:48:49.806219,19289681,nfmcg_4690794,u2i,view,android
1100 days 19:49:01.988491,34793749,nfmcg_10512564,search,view,android
1100 days 19:49:05.954996,34793749,nfmcg_21605624,u2i,view,android
1100 days 19:49:22.299112,34793749,nfmcg_25237144,u2i,view,android
1100 days 19:49:27.802488,21888700,nfmcg_14326289,u2i,view,android
1100 days 19:49:45.328281,70321012,nfmcg_26202322,u2i,view,ios
1100 days 19:49:54.560425,34275335,nfmcg_23347282,u2i,view,android
1100 days 19:52:05.943406,34793749,nfmcg_13409561,search,view,android
1100 days 19:54:00.820150,72942632,nfmcg_18051153,other,view,android
1100 days 19:54:55.320043,19289681,nfmcg_22167570,u2i,view,android
1100 days 19:55:05.227753,54951949,nfmcg_22764748,other,click,android
1100 days 19:57:02.310364,34793749,nfmcg_21370255,search,view,android
1100 days 19:57:21.322845,34793749,nfmcg_15258683,u2i,view,android
1100 days 19:57:32.233936,21888700,nfmcg_22764748,u2i,view,android
1100 days 19:57:33.407201,34793749,nfmcg_16290354,u2i,view,android
1100 days 19:57:34.677532,34793749,nfmcg_14319403,search,view,android
1100 days 19:58:51.673663,34793749,nfmcg_27056349,search,view,android
1100 days 19:59:02.313501,34793749,nfmcg_13640447,search,view,android
1100 days 19:59:43.144366,34793749,nfmcg_2943361,u2i,view,android
1100 days 20:00:23.583641,34793749,nfmcg_10195299,search,click,android
1100 days 20:01:19.791195,34793749,nfmcg_27556927,search,view,android
1100 days 20:02:08.047969,34793749,nfmcg_28239559,search,view,android
1100 days 20:02:31.596695,34793749,nfmcg_3582472,search,click,android
1100 days 20:02:52.081156,19289681,nfmcg_17666980,catalog,view,android
1100 days 20:02:55.924920,34793749,nfmcg_21678523,u2i,view,android
1100 days 20:04:17.809608,19289681,nfmcg_28097973,catalog,view,android
1100 days 20:04:26.441733,1618816,nfmcg_15431332,other,view,android
1100 days 20:04:27.252775,70321012,nfmcg_20114920,u2i,view,ios
1100 days 20:04:53.223121,37924756,nfmcg_21786924,u2i,view,android
1100 days 20:05:24.813876,34793749,nfmcg_27056349,search,clickout,android
1100 days 20:06:42.725637,21888700,nfmcg_3665310,u2i,view,android
1100 days 20:06:56.312175,59695659,nfmcg_11856679,other,view,android
1100 days 20:07:39.576922,34392272,nfmcg_27802309,other,view,android
1100 days 20:07:50.667867,8065138,nfmcg_226874,u2i,view,ios
1100 days 20:07:56.288504,61509576,nfmcg_20869172,search,view,android
1100 days 20:09:26.108544,34793749,nfmcg_12406233,u2i,view,android
1100 days 20:09:36.833760,34793749,nfmcg_19873284,u2i,view,android
1100 days 20:10:20.325240,72532746,nfmcg_21363739,u2i,view,android
1100 days 20:10:26.750513,34793749,nfmcg_28566561,search,view,android
1100 days 20:10:55.998646,67649738,nfmcg_25454249,u2i,view,android
1100 days 20:11:10.796848,19289681,nfmcg_20040213,catalog,view,android
1100 days 20:12:13.617853,728091,nfmcg_16134128,u2i,view,android
1100 days 20:12:49.334906,11465539,nfmcg_8374082,u2i,view,ios
1100 days 20:14:15.264076,34793749,nfmcg_19383957,u2i,view,android
1100 days 20:14:41.081758,34793749,nfmcg_8277485,search,view,android
1100 days 20:15:44.698437,34793749,nfmcg_25323339,search,view,android
1100 days 20:15:53.107129,34793749,nfmcg_9522774,search,view,android
1100 days 20:16:21.437525,34793749,nfmcg_13020632,search,view,android
1100 days 20:16:38.220840,34793749,nfmcg_22803046,search,view,android
1100 days 20:19:07.437789,34793749,nfmcg_27118219,u2i,view,android
1100 days 20:20:03.623055,62971197,nfmcg_20114920,u2i,view,android
1100 days 20:20:09.109688,34793749,nfmcg_25195870,search,view,android
1100 days 20:20:18.724424,34793749,nfmcg_13577187,u2i,view,android
1100 days 20:22:48.507724,38072167,nfmcg_20114920,other,view,ios
1100 days 20:23:47.527377,34793749,nfmcg_9735673,search,view,android
1100 days 20:24:25.598460,42052799,nfmcg_25919685,u2i,view,android
1100 days 20:25:01.188047,67649738,nfmcg_14831429,catalog,view,ios
1100 days 20:25:37.550329,54326542,nfmcg_2992071,other,view,android
1100 days 20:26:00.531690,34793749,nfmcg_14522263,u2i,view,android
1100 days 20:26:34.097155,34275335,nfmcg_23060522,u2i,view,android
1100 days 20:27:34.545010,34793749,nfmcg_10512564,search,view,android
1100 days 20:28:12.343517,62325019,nfmcg_24086552,u2i,view,android
1100 days 20:28:21.264537,34793749,nfmcg_28566561,search,view,android
1100 days 20:28:53.717955,19289681,nfmcg_28031081,catalog,view,android
1100 days 20:31:11.646036,34793749,nfmcg_9188338,search,view,android
1100 days 20:32:13.951462,73212316,nfmcg_17780904,other,view,android
1100 days 20:34:05.530066,34793749,nfmcg_20102906,search,view,android
1100 days 20:34:17.503922,29725028,nfmcg_2340615,other,view,android
1100 days 20:38:49.508318,34793749,nfmcg_22533971,search,view,android
1100 days 20:40:10.234510,25567708,nfmcg_12611615,u2i,view,android
1100 days 20:40:21.922710,19289681,nfmcg_24506774,catalog,view,android
1100 days 20:40:24.024783,34793749,nfmcg_4737005,u2i,view,android
1100 days 20:40:27.840740,21888700,nfmcg_27802309,u2i,view,android
1100 days 20:40:31.123128,25359980,nfmcg_11856679,u2i,view,android
1100 days 20:43:15.734823,8065138,nfmcg_18051153,u2i,view,ios
1100 days 20:43:30.244665,34793749,nfmcg_17156587,search,view,android
1100 days 20:44:46.674304,32165268,nfmcg_6747190,u2i,view,android
1100 days 20:45:44.662077,34793749,nfmcg_25240298,search,view,android
1100 days 20:46:22.974194,32165268,nfmcg_14326289,u2i,view,android
1100 days 20:46:37.072031,25359980,nfmcg_22764748,u2i,view,android
1100 days 20:47:09.519689,25359980,nfmcg_16883345,other,view,android
1100 days 20:47:23.162173,34793749,nfmcg_15508131,u2i,view,android
1100 days 20:48:28.047519,34793749,nfmcg_4013830,search,view,android
